trip_id,driver_id,date,stop_number,location_id,store_name,latitude,longitude,arrival_time,visit_duration_min,distance_to_next_km,travel_time_to_next_min
362,D2,2026-05-01,3,L14,Sarath City Capital H&M,17.23152,78.346589,13:14,39,8.64,13.0
362,D2,2026-05-01,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,14:16,39,22.91,34.4
362,D2,2026-05-01,5,L1,Ratnadeep Supermarket,17.455771,78.212505,15:37,26,7.87,11.8
362,D2,2026-05-01,6,L21,Bajaj Electronics,17.443652,78.285569,16:30,21,28.98,43.5
362,D2,2026-05-01,7,L6,Ghanshyam Supermarket,17.424498,78.55801,17:48,26,0.0,0.0
363,D3,2026-05-01,1,L37,Alankrita Boutique,17.472684,78.468485,09:30,34,28.98,43.5
363,D3,2026-05-01,2,L36,Aroma Boutique,17.544312,78.205741,10:54,36,30.2,45.3
363,D3,2026-05-01,3,L47,Himalaya Book World,17.295781,78.320436,12:20,27,31.72,47.6
363,D3,2026-05-01,4,L51,Adidas Originals,17.578739,78.282563,13:42,19,27.44,41.2
363,D3,2026-05-01,5,L39,Apollo Pharmacy,17.373906,78.426862,14:48,12,0.0,0.0
364,D4,2026-05-01,1,L60,Lalitha Jewellery,17.228343,78.319002,08:45,35,12.14,18.2
364,D4,2026-05-01,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:43,12,31.11,46.7
364,D4,2026-05-01,3,L48,Decathlon Madhapur,17.57878,78.242827,10:53,39,15.69,23.5
364,D4,2026-05-01,4,L21,Bajaj Electronics,17.443652,78.285569,12:01,38,30.71,46.1
364,D4,2026-05-01,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:30,15,18.5,27.8
364,D4,2026-05-01,6,L42,Green Trends,17.536668,78.453831,14:23,17,0.0,0.0
365,D5,2026-05-01,1,L10,Metro Cash & Carry,17.286126,78.581747,10:15,31,37.16,55.7
365,D5,2026-05-01,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:50,39,14.3,21.5
365,D5,2026-05-01,3,L14,Sarath City Capital H&M,17.23152,78.346589,12:58,19,8.64,13.0
365,D5,2026-05-01,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,13:44,16,22.91,34.4
365,D5,2026-05-01,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:47,22,7.87,11.8
365,D5,2026-05-01,6,L21,Bajaj Electronics,17.443652,78.285569,15:35,22,28.98,43.5
365,D5,2026-05-01,7,L6,Ghanshyam Supermarket,17.424498,78.55801,16:55,27,0.0,0.0
366,D6,2026-05-01,1,L57,Joyalukkas,17.435323,78.315057,08:00,12,37.31,56.0
366,D6,2026-05-01,2,L27,Chutneys Restaurant,17.358253,78.657274,09:20,33,10.94,16.4
366,D6,2026-05-01,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:15,14,0.0,0.0
367,D7,2026-05-01,1,L60,Lalitha Jewellery,17.228343,78.319002,10:45,11,12.14,18.2
367,D7,2026-05-01,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:27,32,31.11,46.7
367,D7,2026-05-01,3,L48,Decathlon Madhapur,17.57878,78.242827,12:57,10,15.69,23.5
367,D7,2026-05-01,4,L21,Bajaj Electronics,17.443652,78.285569,13:41,17,30.71,46.1
367,D7,2026-05-01,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,14:49,33,18.5,27.8
367,D7,2026-05-01,6,L42,Green Trends,17.536668,78.453831,15:59,39,0.0,0.0
368,D8,2026-05-01,1,L60,Lalitha Jewellery,17.228343,78.319002,10:00,38,12.14,18.2
368,D8,2026-05-01,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:08,28,31.11,46.7
368,D8,2026-05-01,3,L48,Decathlon Madhapur,17.57878,78.242827,12:27,11,15.69,23.5
368,D8,2026-05-01,4,L21,Bajaj Electronics,17.443652,78.285569,13:10,39,30.71,46.1
368,D8,2026-05-01,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,14:41,25,18.5,27.8
368,D8,2026-05-01,6,L42,Green Trends,17.536668,78.453831,15:48,29,0.0,0.0
369,D9,2026-05-01,1,L10,Metro Cash & Carry,17.286126,78.581747,09:15,34,37.16,55.7
369,D9,2026-05-01,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:54,34,14.3,21.5
369,D9,2026-05-01,3,L14,Sarath City Capital H&M,17.23152,78.346589,11:59,40,8.64,13.0
369,D9,2026-05-01,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,13:00,29,22.91,34.4
369,D9,2026-05-01,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:08,10,7.87,11.8
369,D9,2026-05-01,6,L21,Bajaj Electronics,17.443652,78.285569,14:41,16,28.98,43.5
369,D9,2026-05-01,7,L6,Ghanshyam Supermarket,17.424498,78.55801,15:53,13,0.0,0.0
370,D10,2026-05-01,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,10:45,13,38.01,57.0
370,D10,2026-05-01,2,L4,D-Mart Begumpet,17.436197,78.215891,12:10,36,51.17,76.8
370,D10,2026-05-01,3,L49,Wildcraft Store,17.526409,78.688992,14:11,28,58.99,88.5
370,D10,2026-05-01,4,L32,Karachi Bakery,17.236364,78.223558,16:21,18,0.0,0.0
371,D11,2026-05-01,1,L57,Joyalukkas,17.435323,78.315057,09:15,19,37.31,56.0
371,D11,2026-05-01,2,L27,Chutneys Restaurant,17.358253,78.657274,10:44,23,10.94,16.4
371,D11,2026-05-01,3,L29,Bawarchi RTC X Roads,17.415591,78.573507,11:34,29,0.0,0.0
372,D12,2026-05-01,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:00,13,38.01,57.0
372,D12,2026-05-01,2,L4,D-Mart Begumpet,17.436197,78.215891,10:20,17,51.17,76.8
372,D12,2026-05-01,3,L49,Wildcraft Store,17.526409,78.688992,11:59,26,58.99,88.5
372,D12,2026-05-01,4,L32,Karachi Bakery,17.236364,78.223558,14:02,32,0.0,0.0
373,D1,2026-05-02,1,L29,Bawarchi RTC X Roads,17.415591,78.573507,09:00,11,38.01,57.0
373,D1,2026-05-02,2,L4,D-Mart Begumpet,17.436197,78.215891,10:14,38,51.17,76.8
373,D1,2026-05-02,3,L49,Wildcraft Store,17.526409,78.688992,12:23,33,0.0,0.0
374,D2,2026-05-02,1,L37,Alankrita Boutique,17.472684,78.468485,08:30,20,28.98,43.5
374,D2,2026-05-02,2,L36,Aroma Boutique,17.544312,78.205741,09:40,32,30.2,45.3
374,D2,2026-05-02,3,L47,Himalaya Book World,17.295781,78.320436,11:10,34,31.72,47.6
374,D2,2026-05-02,4,L51,Adidas Originals,17.578739,78.282563,12:39,14,0.0,0.0
375,D3,2026-05-02,1,L33,Pista House,17.261137,78.279991,08:45,17,26.07,39.1
375,D3,2026-05-02,2,L9,Spencer's Retail,17.479256,78.370125,09:51,17,7.78,11.7
375,D3,2026-05-02,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:30,15,2.3,3.4
375,D3,2026-05-02,4,L52,Puma Store,17.548973,78.411569,10:58,15,23.52,35.3
375,D3,2026-05-02,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:01,20,27.62,41.4
375,D3,2026-05-02,6,L55,Khazana Jewellers,17.37524,78.458788,13:09,29,28.93,43.4
375,D3,2026-05-02,7,L17,Mebaz Banjara Hills,17.509227,78.692611,14:33,22,0.0,0.0
376,D4,2026-05-02,1,L37,Alankrita Boutique,17.472684,78.468485,08:45,31,28.98,43.5
376,D4,2026-05-02,2,L36,Aroma Boutique,17.544312,78.205741,10:10,25,30.2,45.3
376,D4,2026-05-02,3,L47,Himalaya Book World,17.295781,78.320436,11:29,15,31.72,47.6
376,D4,2026-05-02,4,L51,Adidas Originals,17.578739,78.282563,12:47,26,0.0,0.0
377,D5,2026-05-02,1,L10,Metro Cash & Carry,17.286126,78.581747,09:15,17,37.16,55.7
377,D5,2026-05-02,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:40,13,14.3,21.5
377,D5,2026-05-02,3,L14,Sarath City Capital H&M,17.23152,78.346589,11:23,12,8.64,13.0
377,D5,2026-05-02,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:53,25,22.91,34.4
377,D5,2026-05-02,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:00,20,7.87,11.8
377,D5,2026-05-02,6,L21,Bajaj Electronics,17.443652,78.285569,13:44,36,0.0,0.0
378,D6,2026-05-02,1,L37,Alankrita Boutique,17.472684,78.468485,09:30,10,28.98,43.5
378,D6,2026-05-02,2,L36,Aroma Boutique,17.544312,78.205741,10:32,32,30.2,45.3
378,D6,2026-05-02,3,L47,Himalaya Book World,17.295781,78.320436,12:00,32,31.72,47.6
378,D6,2026-05-02,4,L51,Adidas Originals,17.578739,78.282563,13:32,14,0.0,0.0
379,D7,2026-05-02,1,L10,Metro Cash & Carry,17.286126,78.581747,08:15,10,37.16,55.7
379,D7,2026-05-02,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:28,27,14.3,21.5
379,D7,2026-05-02,3,L14,Sarath City Capital H&M,17.23152,78.346589,10:30,34,8.64,13.0
379,D7,2026-05-02,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:27,31,22.91,34.4
379,D7,2026-05-02,5,L1,Ratnadeep Supermarket,17.455771,78.212505,12:46,39,7.87,11.8
379,D7,2026-05-02,6,L21,Bajaj Electronics,17.443652,78.285569,13:47,34,0.0,0.0
380,D8,2026-05-02,1,L33,Pista House,17.261137,78.279991,09:45,39,26.07,39.1
380,D8,2026-05-02,2,L9,Spencer's Retail,17.479256,78.370125,11:10,20,7.78,11.7
380,D8,2026-05-02,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:55,23,2.3,3.4
380,D8,2026-05-02,4,L52,Puma Store,17.548973,78.411569,12:35,36,23.52,35.3
380,D8,2026-05-02,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:58,17,27.62,41.4
380,D8,2026-05-02,6,L55,Khazana Jewellers,17.37524,78.458788,15:10,35,28.93,43.4
380,D8,2026-05-02,7,L17,Mebaz Banjara Hills,17.509227,78.692611,16:37,29,0.0,0.0
381,D9,2026-05-02,1,L60,Lalitha Jewellery,17.228343,78.319002,09:30,25,12.14,18.2
381,D9,2026-05-02,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:25,28,31.11,46.7
381,D9,2026-05-02,3,L48,Decathlon Madhapur,17.57878,78.242827,11:44,16,15.69,23.5
381,D9,2026-05-02,4,L21,Bajaj Electronics,17.443652,78.285569,12:30,19,30.71,46.1
381,D9,2026-05-02,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,13:50,16,0.0,0.0
382,D10,2026-05-02,1,L33,Pista House,17.261137,78.279991,10:30,11,26.07,39.1
382,D10,2026-05-02,2,L9,Spencer's Retail,17.479256,78.370125,11:29,14,7.78,11.7
382,D10,2026-05-02,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:04,17,2.3,3.4
382,D10,2026-05-02,4,L52,Puma Store,17.548973,78.411569,12:38,34,23.52,35.3
382,D10,2026-05-02,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:52,20,27.62,41.4
382,D10,2026-05-02,6,L55,Khazana Jewellers,17.37524,78.458788,15:07,34,28.93,43.4
382,D10,2026-05-02,7,L17,Mebaz Banjara Hills,17.509227,78.692611,16:37,35,0.0,0.0
383,D11,2026-05-02,1,L37,Alankrita Boutique,17.472684,78.468485,09:30,26,28.98,43.5
383,D11,2026-05-02,2,L36,Aroma Boutique,17.544312,78.205741,10:52,22,30.2,45.3
383,D11,2026-05-02,3,L47,Himalaya Book World,17.295781,78.320436,12:06,17,31.72,47.6
383,D11,2026-05-02,4,L51,Adidas Originals,17.578739,78.282563,13:23,13,0.0,0.0
384,D12,2026-05-02,1,L60,Lalitha Jewellery,17.228343,78.319002,09:15,30,12.14,18.2
384,D12,2026-05-02,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:14,11,31.11,46.7
384,D12,2026-05-02,3,L48,Decathlon Madhapur,17.57878,78.242827,11:24,33,15.69,23.5
384,D12,2026-05-02,4,L21,Bajaj Electronics,17.443652,78.285569,12:26,40,30.71,46.1
384,D12,2026-05-02,5,L29,Bawarchi RTC X Roads,17.415591,78.573507,14:07,21,0.0,0.0
385,D1,2026-05-03,1,L37,Alankrita Boutique,17.472684,78.468485,08:15,39,28.98,43.5
385,D1,2026-05-03,2,L36,Aroma Boutique,17.544312,78.205741,09:43,36,30.2,45.3
385,D1,2026-05-03,3,L47,Himalaya Book World,17.295781,78.320436,11:16,22,0.0,0.0
386,D2,2026-05-03,1,L10,Metro Cash & Carry,17.286126,78.581747,08:45,29,37.16,55.7
386,D2,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:18,32,14.3,21.5
386,D2,2026-05-03,3,L14,Sarath City Capital H&M,17.23152,78.346589,11:23,27,8.64,13.0
386,D2,2026-05-03,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,12:15,23,22.91,34.4
386,D2,2026-05-03,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:17,26,0.0,0.0
387,D3,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,09:30,24,12.14,18.2
387,D3,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:20,11,31.11,46.7
387,D3,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,11:24,35,15.69,23.5
387,D3,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,12:31,16,0.0,0.0
388,D4,2026-05-03,1,L10,Metro Cash & Carry,17.286126,78.581747,10:00,35,37.16,55.7
388,D4,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:40,21,14.3,21.5
388,D4,2026-05-03,3,L14,Sarath City Capital H&M,17.23152,78.346589,12:33,31,8.64,13.0
388,D4,2026-05-03,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,13:24,31,22.91,34.4
388,D4,2026-05-03,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:35,24,0.0,0.0
389,D5,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,09:15,31,12.14,18.2
389,D5,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:19,21,31.11,46.7
389,D5,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,11:40,35,15.69,23.5
389,D5,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,12:50,27,0.0,0.0
390,D6,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,09:45,28,12.14,18.2
390,D6,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:45,12,31.11,46.7
390,D6,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,11:56,40,15.69,23.5
390,D6,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,13:13,40,0.0,0.0
391,D7,2026-05-03,1,L3,Heritage Fresh,17.47068,78.64609,09:00,25,40.38,60.6
391,D7,2026-05-03,2,L51,Adidas Originals,17.578739,78.282563,10:32,40,44.16,66.2
391,D7,2026-05-03,3,L17,Mebaz Banjara Hills,17.509227,78.692611,12:33,17,42.84,64.3
391,D7,2026-05-03,4,L23,Reliance Digital,17.287846,78.362141,14:10,38,45.52,68.3
391,D7,2026-05-03,5,L44,Page 3 Luxury Salon,17.5814,78.661217,16:03,15,48.97,73.5
391,D7,2026-05-03,6,L8,Nature's Basket,17.523772,78.203249,17:43,11,6.75,10.1
391,D7,2026-05-03,7,L50,Nike Exclusive Store,17.506334,78.264196,18:20,25,0.0,0.0
392,D8,2026-05-03,1,L37,Alankrita Boutique,17.472684,78.468485,08:15,29,28.98,43.5
392,D8,2026-05-03,2,L36,Aroma Boutique,17.544312,78.205741,09:39,24,30.2,45.3
392,D8,2026-05-03,3,L47,Himalaya Book World,17.295781,78.320436,11:02,35,0.0,0.0
393,D9,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,09:15,21,12.14,18.2
393,D9,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:04,15,31.11,46.7
393,D9,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,11:10,40,15.69,23.5
393,D9,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,12:25,24,0.0,0.0
394,D10,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,08:15,17,12.14,18.2
394,D10,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,08:58,21,31.11,46.7
394,D10,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,10:13,25,15.69,23.5
394,D10,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,11:08,20,0.0,0.0
395,D11,2026-05-03,1,L60,Lalitha Jewellery,17.228343,78.319002,08:45,21,12.14,18.2
395,D11,2026-05-03,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:34,10,31.11,46.7
395,D11,2026-05-03,3,L48,Decathlon Madhapur,17.57878,78.242827,10:37,40,15.69,23.5
395,D11,2026-05-03,4,L21,Bajaj Electronics,17.443652,78.285569,11:56,29,0.0,0.0
396,D12,2026-05-03,1,L37,Alankrita Boutique,17.472684,78.468485,09:00,11,28.98,43.5
396,D12,2026-05-03,2,L36,Aroma Boutique,17.544312,78.205741,10:03,30,30.2,45.3
396,D12,2026-05-03,3,L47,Himalaya Book World,17.295781,78.320436,11:27,27,0.0,0.0
397,D1,2026-05-04,1,L26,Fabindia Gachibowli,17.550547,78.357339,08:15,13,11.03,16.5
397,D1,2026-05-04,2,L50,Nike Exclusive Store,17.506334,78.264196,08:50,22,29.92,44.9
397,D1,2026-05-04,3,L22,Croma Jubilee Hills,17.265361,78.389728,10:09,34,7.12,10.7
397,D1,2026-05-04,4,L5,Reliance Smart Jubilee,17.287455,78.452678,10:59,32,23.1,34.6
397,D1,2026-05-04,5,L27,Chutneys Restaurant,17.358253,78.657274,12:14,28,24.34,36.5
397,D1,2026-05-04,6,L45,Lakme Salon,17.439578,78.444303,13:26,17,4.49,6.7
397,D1,2026-05-04,7,L37,Alankrita Boutique,17.472684,78.468485,14:00,22,0.0,0.0
398,D2,2026-05-04,1,L33,Pista House,17.261137,78.279991,09:45,39,26.07,39.1
398,D2,2026-05-04,2,L9,Spencer's Retail,17.479256,78.370125,11:14,23,7.78,11.7
398,D2,2026-05-04,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,11:56,29,2.3,3.4
398,D2,2026-05-04,4,L52,Puma Store,17.548973,78.411569,12:41,21,23.52,35.3
398,D2,2026-05-04,5,L1,Ratnadeep Supermarket,17.455771,78.212505,13:49,32,0.0,0.0
399,D3,2026-05-04,1,L60,Lalitha Jewellery,17.228343,78.319002,08:45,11,12.14,18.2
399,D3,2026-05-04,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:21,32,31.11,46.7
399,D3,2026-05-04,3,L48,Decathlon Madhapur,17.57878,78.242827,10:53,10,0.0,0.0
400,D4,2026-05-04,1,L10,Metro Cash & Carry,17.286126,78.581747,08:15,19,37.16,55.7
400,D4,2026-05-04,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:42,18,14.3,21.5
400,D4,2026-05-04,3,L14,Sarath City Capital H&M,17.23152,78.346589,10:28,28,8.64,13.0
400,D4,2026-05-04,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:21,34,0.0,0.0
401,D5,2026-05-04,1,L3,Heritage Fresh,17.47068,78.64609,09:30,25,40.38,60.6
401,D5,2026-05-04,2,L51,Adidas Originals,17.578739,78.282563,11:01,23,44.16,66.2
401,D5,2026-05-04,3,L17,Mebaz Banjara Hills,17.509227,78.692611,12:39,35,42.84,64.3
401,D5,2026-05-04,4,L23,Reliance Digital,17.287846,78.362141,14:33,35,45.52,68.3
401,D5,2026-05-04,5,L44,Page 3 Luxury Salon,17.5814,78.661217,16:27,25,48.97,73.5
401,D5,2026-05-04,6,L8,Nature's Basket,17.523772,78.203249,18:15,15,0.0,0.0
402,D6,2026-05-04,1,L3,Heritage Fresh,17.47068,78.64609,08:00,36,40.38,60.6
402,D6,2026-05-04,2,L51,Adidas Originals,17.578739,78.282563,09:48,13,44.16,66.2
402,D6,2026-05-04,3,L17,Mebaz Banjara Hills,17.509227,78.692611,11:22,23,42.84,64.3
402,D6,2026-05-04,4,L23,Reliance Digital,17.287846,78.362141,13:01,19,45.52,68.3
402,D6,2026-05-04,5,L44,Page 3 Luxury Salon,17.5814,78.661217,14:41,24,48.97,73.5
402,D6,2026-05-04,6,L8,Nature's Basket,17.523772,78.203249,16:29,28,0.0,0.0
403,D7,2026-05-04,1,L10,Metro Cash & Carry,17.286126,78.581747,08:45,17,37.16,55.7
403,D7,2026-05-04,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,10:11,20,14.3,21.5
403,D7,2026-05-04,3,L14,Sarath City Capital H&M,17.23152,78.346589,10:58,35,8.64,13.0
403,D7,2026-05-04,4,L28,Paradise Biryani Secunderabad,17.257149,78.269815,11:53,38,0.0,0.0
404,D8,2026-05-04,1,L3,Heritage Fresh,17.47068,78.64609,08:45,12,40.38,60.6
404,D8,2026-05-04,2,L51,Adidas Originals,17.578739,78.282563,10:08,38,44.16,66.2
404,D8,2026-05-04,3,L17,Mebaz Banjara Hills,17.509227,78.692611,11:57,26,42.84,64.3
404,D8,2026-05-04,4,L23,Reliance Digital,17.287846,78.362141,13:34,31,45.52,68.3
404,D8,2026-05-04,5,L44,Page 3 Luxury Salon,17.5814,78.661217,15:27,13,48.97,73.5
404,D8,2026-05-04,6,L8,Nature's Basket,17.523772,78.203249,17:03,14,0.0,0.0
405,D9,2026-05-04,1,L60,Lalitha Jewellery,17.228343,78.319002,08:45,11,12.14,18.2
405,D9,2026-05-04,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:21,40,31.11,46.7
405,D9,2026-05-04,3,L48,Decathlon Madhapur,17.57878,78.242827,10:59,36,0.0,0.0
406,D10,2026-05-04,1,L26,Fabindia Gachibowli,17.550547,78.357339,10:00,23,11.03,16.5
406,D10,2026-05-04,2,L50,Nike Exclusive Store,17.506334,78.264196,10:50,35,29.92,44.9
406,D10,2026-05-04,3,L22,Croma Jubilee Hills,17.265361,78.389728,12:21,28,7.12,10.7
406,D10,2026-05-04,4,L5,Reliance Smart Jubilee,17.287455,78.452678,13:09,30,23.1,34.6
406,D10,2026-05-04,5,L27,Chutneys Restaurant,17.358253,78.657274,14:19,14,24.34,36.5
406,D10,2026-05-04,6,L45,Lakme Salon,17.439578,78.444303,15:15,12,4.49,6.7
406,D10,2026-05-04,7,L37,Alankrita Boutique,17.472684,78.468485,15:40,40,0.0,0.0
407,D11,2026-05-04,1,L60,Lalitha Jewellery,17.228343,78.319002,08:45,31,12.14,18.2
407,D11,2026-05-04,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,09:40,36,31.11,46.7
407,D11,2026-05-04,3,L48,Decathlon Madhapur,17.57878,78.242827,11:11,27,0.0,0.0
408,D12,2026-05-04,1,L33,Pista House,17.261137,78.279991,10:45,35,26.07,39.1
408,D12,2026-05-04,2,L9,Spencer's Retail,17.479256,78.370125,12:11,18,7.78,11.7
408,D12,2026-05-04,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,12:53,17,2.3,3.4
408,D12,2026-05-04,4,L52,Puma Store,17.548973,78.411569,13:28,28,23.52,35.3
408,D12,2026-05-04,5,L1,Ratnadeep Supermarket,17.455771,78.212505,14:37,23,0.0,0.0
409,D1,2026-05-05,1,L51,Adidas Originals,17.578739,78.282563,09:00,36,45.45,68.2
409,D1,2026-05-05,2,L10,Metro Cash & Carry,17.286126,78.581747,10:57,27,35.82,53.7
409,D1,2026-05-05,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:29,14,7.57,11.4
409,D1,2026-05-05,4,L60,Lalitha Jewellery,17.228343,78.319002,13:08,39,47.01,70.5
409,D1,2026-05-05,5,L53,Bata Shoe Store,17.571565,78.577633,15:08,30,12.83,19.2
409,D1,2026-05-05,6,L49,Wildcraft Store,17.526409,78.688992,16:04,23,49.67,74.5
409,D1,2026-05-05,7,L16,Neeru's Emporio,17.481829,78.222912,17:49,26,0.0,0.0
410,D2,2026-05-05,1,L51,Adidas Originals,17.578739,78.282563,09:15,14,45.45,68.2
410,D2,2026-05-05,2,L10,Metro Cash & Carry,17.286126,78.581747,10:52,40,35.82,53.7
410,D2,2026-05-05,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,12:34,10,7.57,11.4
410,D2,2026-05-05,4,L60,Lalitha Jewellery,17.228343,78.319002,13:11,20,47.01,70.5
410,D2,2026-05-05,5,L53,Bata Shoe Store,17.571565,78.577633,14:47,19,12.83,19.2
410,D2,2026-05-05,6,L49,Wildcraft Store,17.526409,78.688992,15:41,32,49.67,74.5
410,D2,2026-05-05,7,L16,Neeru's Emporio,17.481829,78.222912,17:39,16,0.0,0.0
411,D3,2026-05-05,1,L33,Pista House,17.261137,78.279991,08:45,16,26.07,39.1
411,D3,2026-05-05,2,L9,Spencer's Retail,17.479256,78.370125,09:45,20,7.78,11.7
411,D3,2026-05-05,3,L18,Kalanikethan Kukatpally,17.546593,78.390063,10:24,29,2.3,3.4
411,D3,2026-05-05,4,L52,Puma Store,17.548973,78.411569,11:05,17,0.0,0.0
412,D4,2026-05-05,1,L26,Fabindia Gachibowli,17.550547,78.357339,08:00,19,11.03,16.5
412,D4,2026-05-05,2,L50,Nike Exclusive Store,17.506334,78.264196,08:40,13,29.92,44.9
412,D4,2026-05-05,3,L22,Croma Jubilee Hills,17.265361,78.389728,09:46,13,7.12,10.7
412,D4,2026-05-05,4,L5,Reliance Smart Jubilee,17.287455,78.452678,10:19,16,23.1,34.6
412,D4,2026-05-05,5,L27,Chutneys Restaurant,17.358253,78.657274,11:23,16,24.34,36.5
412,D4,2026-05-05,6,L45,Lakme Salon,17.439578,78.444303,12:28,25,0.0,0.0
413,D5,2026-05-05,1,L10,Metro Cash & Carry,17.286126,78.581747,10:15,36,37.16,55.7
413,D5,2026-05-05,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,12:01,37,14.3,21.5
413,D5,2026-05-05,3,L14,Sarath City Capital H&M,17.23152,78.346589,13:12,15,0.0,0.0
414,D6,2026-05-05,1,L51,Adidas Originals,17.578739,78.282563,10:30,23,45.45,68.2
414,D6,2026-05-05,2,L10,Metro Cash & Carry,17.286126,78.581747,12:11,36,35.82,53.7
414,D6,2026-05-05,3,L11,Inorbit Mall Shoppers Stop,17.237098,78.248358,13:54,33,7.57,11.4
414,D6,2026-05-05,4,L60,Lalitha Jewellery,17.228343,78.319002,14:47,29,47.01,70.5
414,D6,2026-05-05,5,L53,Bata Shoe Store,17.571565,78.577633,16:35,19,12.83,19.2
414,D6,2026-05-05,6,L49,Wildcraft Store,17.526409,78.688992,17:20,18,49.67,74.5
414,D6,2026-05-05,7,L16,Neeru's Emporio,17.481829,78.222912,19:05,40,0.0,0.0
415,D7,2026-05-05,1,L3,Heritage Fresh,17.47068,78.64609,09:15,34,40.38,60.6
415,D7,2026-05-05,2,L51,Adidas Originals,17.578739,78.282563,10:59,17,44.16,66.2
415,D7,2026-05-05,3,L17,Mebaz Banjara Hills,17.509227,78.692611,12:31,16,42.84,64.3
415,D7,2026-05-05,4,L23,Reliance Digital,17.287846,78.362141,14:00,39,45.52,68.3
415,D7,2026-05-05,5,L44,Page 3 Luxury Salon,17.5814,78.661217,16:00,38,0.0,0.0
416,D8,2026-05-05,1,L10,Metro Cash & Carry,17.286126,78.581747,10:00,18,37.16,55.7
416,D8,2026-05-05,2,L56,Malabar Gold & Diamonds,17.299162,78.232013,11:18,26,14.3,21.5
